"Date_periode";"Matrice_DPC_-_Domaine";"Matrice_DPC_-_Produits";"Matrice_DPC_-_Composants";"Etablissement";"Site";"Pole";"Service";"Territoire";"Direction";"Equipe";"Strategie_Domaine";"Strategie_Axe";"Strategie_sous-axe";"Libelle";"Code";"Indicateur_de_priorisation_d_Urgence/Strategie_annuelle";"Indicateur_de_priorisation_d_Urgence/Priorite_Projet";"Statut";"Chef_de_projet";"Typologie_d_activite";"Profil_de_Projet";"Etat_d_avancement/Meteo";"Etat_d_avancement/Commentaire_meteo";"Etat_d_avancement/Tendance";"Couts-Charges_Projet/Charge_DSN_estimee";"Couts-Charges_Projet/Duree_Estimee_du_projet__en_mois_";"Date_de_debut";"Date_de_fin";"Couts-Charges_Projet/Cout_initial_estime_du_projet__en_k__";"Indicateurs_de_priorisation_des_demandes/Indicateur_de_priorisation_-_Complexite_et_freins__CALCUL_";"Indicateurs_de_priorisation_des_demandes/Indicateur_de_priorisation_-_Opportunite_et_criticite__CALCUL_";"Indicateurs_de_priorisation_des_demandes/Charge_global_estimee__CALCUL_";"Portee_Projet___GHT_ou_Locale__";"Libelle";"Date_de_mise_a_jour";"Date_de_cloture_du_projet";"Libelle_long";"Description";"Date_de_creation"
"01/03/2026";"Socle Technique [SNST]";"Serveurs & Stockage";"";"CH Neuville-aux-Bois";"";"";"";"";"Direction DSN";"TECHNOLOGIES NUMERIQUES";"Opérationnel";"Maintien en Condition Opérationnelle (MCO)";"";"Projet architectural du site NEUVILLE";"24-026";"Non";"Priorité 1";"PRJ Terminé";"";"BUILD";"Travaux";"Soleil";"";"Stabilisation";"0.0";"0.0";"01/08/2023";"31/12/2024";"0.0";"0.0";"10.0";"0.0";"LOCAL";"Projet architectural du site NEUVILLE";"01/01/2025";"01/12/2024";"Transfert à venir des équipements informatiques (baies, serveurs, tout le cœur de réseau) de Neuville aux bois, dans un autre local, dans le cadre du projet architectural du site";"Je me permets ce mail pour vous alerter sur le sujet du transfert à venir des équipements informatiques (baies, serveurs, tout le cœur de réseau) de Neuville aux bois, dans un autre local, dans le cadre du projet architectural du site. Nous allons solliciter Arnaud BROCHOT en local mais je voulais attirer votre vigilance sur ce sujet : le local qui abrite actuellement les serveurs a vocation à être démoli à compter du 4 juin donc le déménagement doit être réalisé dans l’intervalle. Merci par avance    Cordialement Isabelle BRIVET Directrice déléguée CH NAB et CHP Développement durable GHT45 0688969595";"06/02/2024"
"01/03/2026";"Fonctions Support [SNFS]";"Régulation des Flux de Patients";"";"_GHT";"";"";"";"";"Direction DSN";"PROJETS";"Stratégie Valorisation de la Donnée [SNVD]​";"Axe 2: SNVD-IA";"Prédiction";"Projet départemental Lits Disponibles (GHT, Oreliance, Etab Aval.)";"23-134";"Non";"Priorité 1";"PRJ En cours";"Laetitia GERAUD";"BUILD";"Applicatif";"Soleil";"Présenter FOP à LGD";"Amélioration";"10.0";"6.0";"14/06/2024";"26/10/2026";"50.0";"13.0";"60.0";"85.0";"GHT";"Projet départemental Lits Disponibles (GHT, Oreliance, Etab Aval.)";"06/03/2026";"";"Projet départemental Lits Disponibles (GHT, Oreliance...)";"Le projet concerne la mise en place d'un logiciel de gestion de lits dans le département du Loiret. Il vise à améliorer le parcours de soins et la prise en charge des patients. Voici un résumé des points clés :  - Le projet est financé par l'ARS Centre Val de Loire avec un budget de **237124€**. - Une cellule territoriale de gestion des lits sera créée pour suivre en temps réel les capacités d'accueil, optimiser les transferts inter-établissements, gérer les situations de tension des lits et planifier les fermetures et ouvertures de lits. - Un "bed manager" départemental sera recruté pour animer cette cellule et piloter le déploiement du logiciel de gestion de lits. - Le logiciel devra être compatible avec les systèmes d'information existants dans les établissements du GHT, notamment Easily et Orbis. - Un cabinet de conseil sera sollicité pour accompagner le GHT dans le diagnostic de l'existant, le partage d'information, la définition des processus et des indicateurs, et la conduite du changement. - Le projet doit être validé par les instances du GHT et présenté à l'ARS avant la fin de l'année 2023. - Un suivi trimestriel sera mis en place pour mesurer l'avancée des travaux et les résultats obtenus. - Le projet s'inscrit dans une démarche d'amélioration continue et d'évaluation, avec la possibilité d'intégrer à terme les établissements privés à but lucratif et non lucratif du département.";"21/09/2023"
"01/03/2026";"";"";"";"CH Pithiviers";"";"";"";"";"";"";"";"";"";"Projet EEG Pithiviers";"22-270";"Non";"Priorité 4";"PRJ Terminé";"";"BUILD";"Biomed";"";"";"";"0.0";"0.0";"05/12/2022";"02/02/2023";"0.0";"0.0";"10.0";"0.0";"LOCAL";"Projet EEG Pithiviers";"01/03/2023";"01/02/2023";"Stockage des données EEG de Ptv";"Pour information, suite à la venue hier matin de l’équipe « Neurologie » et des techniciens Biomédical du CHRO, la salle d’examen a été définie et un test de connexion du matériel a été effectué. Le poste EEG a été connecté sur le réseau des postes de travail du CHP en DHCP : ce poste étant configuré sur le domaine CHRO , tout a été opérationnel immédiatement, le logiciel EEG communiquant bien avec le serveur d’Orleans. Techniquement l’utilisation de l’EGG et du logiciel associé est donc possible. Reste un point à voir : les données devant être stockées sur le CHP , il m’est possible de leur mettre à disposition un partage en prenant sur mon stockage local de ma baie EMC. Seulement je ne connais pas la volumétrie que cela nécessite dans la durée et au vu du peu d’espace qu’il me reste, je ne pourrai pas héberger ces données très longtemps.   	Quelle solution serait envisageable sur ce point ? La question que se posait Mr TISSERAND était de savoir si les données médicales de PTV pouvaient être stockées au CHR ? A ma connaissance, je répondrais que non car le CHR n’est pas hébergeur de données… Du stockage de données est-il prévu chez nos hébergeurs ( ADISTA par exemple ? ) Les techniciens Biomed doivent revenir d’ici la fin de l’année pour faire d’autres tests sur l’appareil avec l’utilisation des différents accessoires de l’EGG . Il serait souhaitable de pouvoir leur apporter une réponse d’ici là. L’activité est prévue de démarrer en  janvier.";"05/12/2022"
"01/03/2026";"Métiers du Soin [SNMS]";"Médico-Social";"";"_GHT";"";"";"";"";"";"";"";"";"";"Projet EHPAD "référent soignant"";"22-068";"Non";"Priorité 4";"PRJ Abandonné";"";"BUILD";"Applicatif";"Soleil";"";"";"15.0";"";"01/01/2022";"31/12/2022";"0.0";"7.0";"29.0";"20.0";"GHT";"Projet EHPAD "référent soignant"";"01/09/2025";"01/08/2025";"Projet « Référent soignant » : MSL, BGY et Villecante se lancent dans le projet de nommer un référent soignant";"Projet « Référent soignant » : MSL, BGY et Villecante se lancent dans le projet de nommer un référent soignant pour chaque résident qui sera chargé plus particulièrement d’un petit groupe de résidents. Ce projet comporte des outils spécifiques.";"05/05/2022"
"01/03/2026";"Fonctions Support [SNFS]";"Finances";"";"CHU Orléans";"";"";"";"";"";"";"";"";"";"Projet ENC (Etude Nationale des Coûts)";"24-151";"Non";"Priorité 4";"DDE Refusée";"";"BUILD";"Applicatif";"Soleil";"";"Stabilisation";"5.0";"0.0";"28/11/2024";"31/12/2025";"0.0";"2.0";"30.0";"15.0";"LOCAL";"Projet ENC (Etude Nationale des Coûts)";"01/01/2026";"01/12/2025";"Projet ENC (Etude Nationale des Coûts) - Recueil 2025";"Le projet ENC 2025 vise à recueillir et analyser des données financières et analytiques de manière plus détaillée que les rapports annuels actuels, en s'appuyant sur le système d'information (SI) et la Direction des Services Numériques (DSN) pour garantir la qualité et la précision des informations collectées. L'objectif est de passer en mode projet avec un référent DSN dédié, similaire aux autres corps de métiers.  Les études nationales de coûts à méthodologie commune (ENC) sont des enquêtes annuelles menées par l’ATIH dans les établissements de santé publics et privés en médecine chirurgie obstétrique (MCO), soins médicaux et de réadaptation (SMR) et hospitalisation à domicile (HAD).";"28/11/2024"
"01/03/2026";"Métiers du Soin [SNMS]";"Biomédical";"";"CHU Orléans";"";"";"";"";"";"";"";"";"";"Projet HIFU";"25-010";"Non";"Priorité 4";"DDE En attente";"";"BUILD";"Biomed";"";"";"";"0.0";"0.0";"01/01/2025";"31/12/2025";"0.0";"0.0";"10.0";"0.0";"LOCAL";"Projet HIFU";"01/04/2025";"";"Mise en œuvre du Système HIFU pour le Traitement Non Invasif de la Maladie de Parkinson au CHU d'Orléans";"Le Centre Hospitalier Universitaire d'Orléans souhaite mettre en place un système de traitement par ultrasons focalisés de haute intensité (HIFU) pour le traitement non invasif de la maladie de Parkinson. Ce projet implique des modifications techniques et infrastructurelles, ainsi que l'intégration du système HIFU avec les systèmes d'information hospitaliers (SIH) existants.";"16/01/2025"
"01/03/2026";"";"";"";"_GHT";"";"";"";"";"";"";"";"";"";"Projet Matériel Mobilité  - DDC0002645 (DDC0002523 - DDC0002413)";"20-049";"Non";"Priorité 4";"PRJ Terminé";"";"RUN";"Technique";"";"";"";"5.0";"";"01/07/2021";"31/12/2021";"1.0";"3.0";"9.0";"6.0";"GHT";"Projet Matériel Mobilité  - DDC0002645 (DDC0002523 - DDC0002413)";"01/10/2024";"01/09/2022";"";"Suivi par Alexandre RICHARD";"28/09/2020"
"01/03/2026";"Métiers du Soin [SNMS]";"Soins Cliniques";"";"CHU Orléans";"";"";"";"";"";"";"";"";"";"Projet Optimisation flux des bureaux de consultations";"25-100";"Oui";"Priorité 4";"PRJ En cours";"";"BUILD";"Applicatif";"Orage";"";"Dégradation";"0.0";"0.0";"26/05/2025";"30/10/2026";"0.0";"0.0";"10.0";"0.0";"LOCAL";"Projet Optimisation flux des bureaux de consultations";"20/02/2026";"";"Optimisation des flux et de l’occupation des bureaux de consultations du plateau externe";"Ce projet vise à améliorer l’organisation et l’utilisation des bureaux de consultations du plateau externe du CHU d’Orléans, en s’appuyant sur une meilleure visibilité des plannings médicaux et une gestion optimisée des ressources physiques. L’objectif est de fluidifier les flux, d’optimiser l’occupation des espaces et de garantir une meilleure adéquation entre les besoins médicaux et les disponibilités des locaux.";"26/05/2025"
"01/03/2026";"Métiers du Soin [SNMS]";"Biomédical";"";"CHU Orléans";"";"";"";"";"";"";"";"";"";"Projet Pousses-Seringues - Interop ICCA";"25-105";"Non";"Priorité 2";"DDE En qualification";"";"BUILD";"Biomed";"Soleil";"";"";"0.0";"0.0";"05/06/2025";"31/12/2025";"0.0";"0.0";"10.0";"0.0";"LOCAL";"Projet Pousses-Seringues - Interop ICCA";"29/01/2026";"";"";"Renouvellement dans tous les services de REA -* connectivité avec ICCA demandée  impact Capsule ?  Fin d'année - Octobre /  Fournir un contact éditeur Pousses Seringues";"05/06/2025"
"01/03/2026";"Proximité Utilisateurs [SNPU]";"Catalogues de Services (Etudes, conceptions, développements)";"";"_GHT";"";"";"";"";"";"";"Opérationnel";"Qualité";"";"Projet Qualité : Gestion Documentaire de la DSN";"24-092";"Oui";"Priorité 3";"PRJ En cours";"Stéphanie PILOSEL";"BUILD";"Applicatif";"Pluie";"";"Dégradation";"0.0";"0.0";"01/01/2024";"22/06/2026";"0.0";"0.0";"10.0";"0.0";"";"Projet Qualité : Gestion Documentaire de la DSN";"13/02/2026";"";"Gestion Documentaire de la DSN";"Gestion Documentaire de la DSN";"06/08/2024"
"01/03/2026";"Métiers du Soin [SNMS]";"Médico-Social";"";"CHU Orléans";"";"";"";"";"";"";"";"";"";"Projet Régional ETP Moodle (ex Barnabe io)";"24-036";"Non";"Priorité 3";"PRJ Au plan (plus tard)";"";"BUILD";"Applicatif";"Pluie";"";"Stabilisation";"10.0";"3.0";"01/01/2024";"31/12/2024";"0.0";"5.0";"40.0";"20.0";"LOCAL";"Projet Régional ETP Moodle (ex Barnabe io)";"19/11/2025";"";"Projet ETP (GRADES)";"étude benchmark sur les applis ETP du GRADES synthèse des travaux menés à fin 2021 / 2022 pour la compréhension des besoins terrain en ETP (fonction des secteurs/typologie des acteurs) et de la couverture fonctionnelle macro des éditeurs identifiés. Les deux éditeurs qui ont retenu l’attention des acteurs métiers sont essentiellement : EQUASENS pour la solution ETP Pilot (Editeur de logiciel de gestion pour pharmacie) qui sont bien ancrés dans le Grand Est (en tant qu’outil régional ETP porté par l’ARS/GRADES), avec une bonne compréhension des enjeux régionaux en ETP et une couverture fonctionnelle très large (et une certaine force de frappe commerciale aussi…) BARNABE (profil start up) dont la solution était déjà déployée auprès des coordinations départementales ETP dans le 36 (depuis la crise sanitaire en 2020) et dans le 45 et qui ont su faire évoluer leur produit depuis 2022 pour une bonne couverture fonctionnelle (ils ont été convaincants d’un point de vue métier lors d’une présentation en Commission ETP en juin 2023) Malgré l’arbitrage ARS du libre choix des acteurs en matière de SI ETP (pas de portage régional d’un outil unique), la coordination régionale ETP souhaite homogénéiser la stratégie SI dans un souci de décloisonnement entre les diverses structures porteuses de programmes (ambu, hospitalier, DAC…), d’où l’appel à candidature pour l’expérimentation à venir ! Mise en œuvre du système d'information Barnabe IO pour le programme d'Éducation Thérapeutique du";"12/03/2024"
"01/03/2026";"Métiers du Soin [SNMS]";"Portail Ville-Hôpital";"";"_GHT";"";"";"";"";"Direction DSN";"AMS";"Stratégie Métiers du Soin [SNMS]​";"Axe 1: SNMS-Gestion populationnelle";"GHT Pilote pour la FHF sur la personne Agée, Cardiologie, Diabète​";"Projet Régional POC Parcours Clinique de Territoire";"23-032";"Non";"Priorité 1";"PRJ Terminé";"Jocelyn CADON";"BUILD";"Applicatif";"Soleil";"Chgmt interop pour alertes";"Amélioration";"0.0";"";"08/02/2023";"23/11/2024";"";"0.0";"60.0";"0.0";"GHT";"Projet Régional POC Parcours Clinique de Territoire";"01/03/2026";"01/02/2026";"Projet Régional POC Parcours Clinic de Territoire";"vendredi 10/02/2023 à 9h se tiendra la réunion de lancement du POC lien ville / hopital numérique "Parcours clinique de territoire", associant l'URPS, la FHF, l'ARS et localement le GHT 45 via son CH de Gien et la CPTS du Giennois Berry.   Porter ce projet sur GHT 45 en binome DSN / Encadrement supérieur soignant - médical.";"09/02/2023"
"01/03/2026";"Métiers du Soin [SNMS]";"Médicotechnique";"";"CH Montargis";"";"";"";"";"Direction DSN";"PROJETS";"";"";"";"Projet Ségur imagerie CHAM";"22-164";"Non";"Priorité 4";"PRJ Terminé";"Annick CALINON";"BUILD";"Applicatif";"Nuage";"";"";"0.0";"";"04/04/2022";"30/04/2023";"0.0";"0.0";"10.0";"0.0";"LOCAL";"Projet Ségur imagerie CHAM";"01/01/2025";"01/12/2024";"";"";"14/09/2022"
"01/03/2026";"Métiers du Soin [SNMS]";"Médicotechnique";"";"CH Montargis";"";"";"";"";"Direction DSN";"TECHNOLOGIES NUMERIQUES";"";"";"";"Projet Ségur laboratoire CHAM";"22-242";"Non";"Priorité 4";"PRJ Terminé";"Florent GARREAU";"BUILD";"Applicatif";"Soleil";"";"";"0.0";"0.0";"16/11/2022";"31/12/2023";"0.0";"0.0";"10.0";"0.0";"LOCAL";"Projet Ségur laboratoire CHAM";"01/02/2025";"01/01/2025";"Projet Ségur laboratoire CHAM";"Projet Ségur laboratoire CHAM";"16/11/2022"
"01/03/2026";"Socle Technique [SNST]";"Systèmes de Supervision et Consoles";"";"EPSM Georges Daumézon";"";"";"";"";"Direction DSN";"TECHNOLOGIES NUMERIQUES";"Stratégie Socle Technique [SNST]​";"Axe 3: SNST-Supervision";"Supervision applicative";"Projet supervision coservit EPSM";"22-232";"Non";"Priorité 1";"PRJ En cours";"Morgan NAUD";"BUILD";"Technique";"Soleil";"";"";"0.0";"";"01/01/2022";"15/05/2025";"0.0";"0.0";"11.0";"0.0";"LOCAL";"Projet supervision coservit EPSM";"22/05/2025";"";"";"";"31/10/2022"
"01/03/2026";"Proximité Utilisateurs [SNPU]";"Poste de Travail (Ordinateur, Smartphone, tablette, imprimante, périphériques..)";"";"CH Montargis";"";"";"";"";"";"";"";"";"";"PROJET URGENCES CHAM";"22-139";"Oui";"";"PRJ Terminé";"Rodrigo CAVALCANTI";"BUILD";"Applicatif";"Nuage";"";"";"";"";"01/10/2020";"23/05/2023";"";"0.0";"10.0";"0.0";"LOCAL";"PROJET URGENCES CHAM";"01/07/2023";"01/06/2023";"";"";"13/09/2022"
"01/03/2026";"Proximité Utilisateurs [SNPU]";"";"";"CHU Orléans";"";"";"";"";"";"";"Stratégie Valorisation de la Donnée [SNVD]​";"Axe 1: SNVD-Recherche";"";"Projets Communs DSN CHU - DSI Université";"24-128";"Non";"Priorité 1";"PRJ En cours";"";"BUILD";"Applicatif";"Nuage";"";"Stabilisation";"50.0";"6.0";"19/09/2024";"31/12/2026";"0.0";"14.0";"36.0";"60.0";"LOCAL";"Projets Communs DSN CHU - DSI Université";"10/02/2025";"";"";"Le besoin concerne les Projets DSN du CHU Orléans qui implique L'université dont le Labo ART INSERM et le Labo Viro (LIRSO). Les besoins spécifiques comprennent un soutien informatique de proximité, des services de téléphonie, un séquenceur, et l’accès au Système d’Information de l’université. Il y a également des préoccupations concernant le réseau et la connectivité, avec un réseau bas débit temporaire en place et une mise à niveau vers la fibre prévue pour le T1 2025. Un wifi invité de l’université est également nécessaire. L’organisation du support entre DSN et DSI Univ doit être déterminée, et des discussions sont en cours concernant le stockage des données de santé et les contrats de service pour un technicien de proximité. Des actions sont en cours pour lister les cas d’usage et organiser des réunions avec les parties prenantes. Des réunions sont prévues pour discuter des usages attendus dans la mise en œuvre des laboratoires au CHU. Enfin, une réunion Teams a été organisée pour discuter des besoins en stockage et en serveur pour un projet universitaire impliquant un séquenceur. Des problèmes et des questions ont été soulevés concernant l’infrastructure réseau et la capacité de stockage à l’université.";"19/09/2024"
"01/03/2026";"Fonctions Support [SNFS]";"Régulation des Flux de Patients";"";"CHU Orléans";"";"";"";"";"";"";"";"";"";"PTAH - interface LCRi";"23-114";"Non";"Priorité 4";"DDE Refusée";"Stephane CURT";"BUILD";"Applicatif";"Nuage";"attente retour métier";"";"5.0";"2.0";"17/08/2023";"31/12/2023";"5.0";"0.0";"50.0";"10.0";"GHT";"PTAH - interface LCRi";"01/01/2024";"01/12/2023";"PTAH - interface entre le logiciel pTAH transports externe et LCR";"Mettre en interface le logiciel pTAH Transports Externe avec la plateforme LCR_I (La Centrale de Régulation Informatique). Le logiciel pTAH Transports Externe est actuellement utilisé par le Centre Hospitalier Régional (CHR) d'Orléans et le Centre Hospitalier (CH) de Pithiviers pour la gestion des transports externes. Le besoin est exprimé par les Ambulances Saint-Charles du Loiret.";"17/08/2023"
"01/03/2026";"";"";"";"_GHT";"";"";"";"";"";"";"";"";"";"PTAH Bionettoyage";"21-084";"Non";"Priorité 4";"PRJ Terminé";"Elodie SOUEDET";"BUILD";"Applicatif";"Soleil";"";"Sans Objet";"0.0";"";"01/07/2021";"30/11/2021";"37.0";"0.0";"10.0";"37.0";"LOCAL";"PTAH Bionettoyage";"01/10/2024";"01/06/2022";"";"Module Plateforme de Régulation des Transports de Santé (PRTS) du logiciel PTAH de GEOSOFT";"22/01/2021"
